event_id,asset_id,scenario,ground_truth,D,Trap,R,A,P,containment,integrity_state,recovery_status,recovery_source,effectiveness,event_confirmed,event_pool_decision,total_pipeline_ms,error
EVT-8108af13-571f-52cf-96a0-2b3516e08ea6,ASSET-c5f24d0e4005d9c4d1389288,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,9.2836111405437,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,4.064199980348349,
EVT-879aeaf3-2710-56b3-9d43-9c8b17881050,ASSET-be1faaf2440cd56b2d7afe7c,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.87990557129959,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.246700020506978,
EVT-f75075ad-da29-557c-aa5e-eb05a8b1bcd9,ASSET-ca3683b6ba72ecb143dced9d,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99992189247668,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.780799994478002,
EVT-14e1d254-dba1-5f8e-8124-d1fe37d871f0,ASSET-d618a3a705f28121da7c20a0,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.98542530009091,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.432399990037084,
EVT-a0a33e93-416b-5e17-bea8-1ee120af30a8,ASSET-aaf88770c96a9566d889489e,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,99.9058423714833,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.060099978232756,
EVT-c73b2e8f-8264-5a34-8e77-09c71cea1700,ASSET-668ec4b343e92d439543178f,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99995124785534,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,7.123399991542101,
EVT-1d16ad53-ecaf-5e4e-a177-b9dc4647d84e,ASSET-d1a83b9d64fee70bf786bd01,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.98583288080886,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.240100010065362,
EVT-d744bfa8-a906-5715-8d5b-571832cdcc75,ASSET-fe7bbec974a6cad84c478b60,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.96661940389066,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.114200011827052,
EVT-57d46e02-e261-5b11-bdb1-4db106ac21e3,ASSET-0df6afda979299bd2e12739a,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.91488907216184,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.8961000100243837,
EVT-a9690720-0937-5e2f-9d23-01900b19f314,ASSET-daf4e037b9d8580f07069e01,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99883975877975,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.026500002713874,
EVT-6173037a-b2d7-523f-9b76-08f200afc659,ASSET-f8edf5755cf8e03229d6a9d2,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99967290905741,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.03000001097098,
EVT-2cf13640-2896-5373-a0f5-ffe446cabdb5,ASSET-55fb7d93c15ce0fe7987ba87,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.94956265894062,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.9275999879464507,
EVT-13f0cea3-7162-53f0-9546-8e774a1b0d16,ASSET-03a47236d9cf9ea475c6b2a3,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.45701465291008,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.764299995964393,
EVT-dd75785e-f100-5179-bd2b-78c141ebb78f,ASSET-6e69fcaaee4867d54e80a389,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.9948117634944,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.64619999891147,
EVT-46f68b88-34fa-59cf-99aa-16c62259f52d,ASSET-4656d440e4f8a170aa177561,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.9999224417852,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.857100022491068,
EVT-d1174410-919e-57b2-85c3-66d4e445f56f,ASSET-fd2fcbc1203ddb64bb0f2c32,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99970260020395,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.433399997651577,
EVT-390bb4ed-b957-5dc3-b7e1-2864082f5069,ASSET-322300aaa02427c72f330908,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99529516022957,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.074899992905557,
EVT-03f436dc-421b-59c6-a9ed-cf4b0b5671d4,ASSET-5c52c23cdb36d3c6690b4e08,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99612470321867,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.766500002006069,
EVT-e5ca96f5-d25b-5353-b87d-5335c93cbb6a,ASSET-018010a9fc447b36e358b872,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.71375757655376,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.859100008616224,
EVT-3d685f48-1e4f-5d2c-9ae1-e302fb032ed7,ASSET-6ee506aded30c698b2f5b9e7,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,1.1370665425631994,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,4.062899999553338,
EVT-d8b80fb6-afe3-5dbe-bb1b-2021fcd12a2b,ASSET-b58175171d24bfa7e99b4ca3,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.9999316045777,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.990200017346069,
EVT-21aa021b-11b9-580a-a9a4-9694bb35cf26,ASSET-1711df581317c99bccddd169,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.9714681551543,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.652600007830188,
EVT-3d832a0b-f30f-5e1f-9c52-b9228114bcaf,ASSET-c92619c936554963836a984c,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,97.15452572832574,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.988800017395988,
EVT-ec31b9fa-f355-5547-b18f-b96f9b1e0afd,ASSET-ef845959bc2484ae9a8424a1,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99953761101357,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.8494999937247485,
EVT-684e3e42-1c89-546f-9640-d348a6be8551,ASSET-d7289f566f2ab37558080a42,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.99097921945855,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.206999990856275,
EVT-bc12bc06-d447-56d0-953a-b8c116661f5b,ASSET-b490d71c530d0f81dc4bbad2,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.98784108786589,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.9139000000432134,
EVT-e96c042f-85a9-5a8c-92c4-556d8bcaf473,ASSET-dca142aeba914591d3225e46,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.93385892755438,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.109799996716902,
EVT-a4754a2c-fcce-5bab-a541-6acc28820626,ASSET-ffa9f4179f3eac879057c5ba,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.94262787628601,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.071700008353218,
EVT-95e82665-21b6-5d84-9e33-67ccc515a242,ASSET-5f0628e49a09dbe3509740a9,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99990157071643,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.7567999970633537,
EVT-84c918b8-5ee7-50da-a112-fde5ff0e5c0e,ASSET-a7f50c4a87022fd597334101,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99985169031784,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.716199997346848,
EVT-8b5b9420-cf2e-5a93-b7e2-aff8858d9646,ASSET-b6fcbe4cf0637b2dac5f4152,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.6001073448345,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.35890001244843,
EVT-75abd323-3ae0-5397-843d-9e24d5b7d00d,ASSET-18b8fa2c73a28243deff947b,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.99795640020012,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.393800016259775,
EVT-83ae97e7-6e4e-57f3-9ede-3d37449a109b,ASSET-5eab5386b304c482e135e02a,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99907879859312,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.890000011073425,
EVT-0cd8170f-ab47-5519-a1c7-ea64a9edb40a,ASSET-1641e81c61dff8dc07c1db0b,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.90064362505248,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.076999990502372,
EVT-1a9c4522-9062-5910-90d2-d0ffc7fdd208,ASSET-230b1ad993e75551e6fbfae1,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.52830591604592,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.670100006274879,
EVT-f2e7a060-e6f3-5eec-a4a5-880498b2a65c,ASSET-fbe1e538a1b021ba98642b95,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99993058447099,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.780900024343282,
EVT-e14db050-8dd1-5f37-8571-68d0566a5405,ASSET-d83ca10a957a12bb2d34d5b0,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99694752845585,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.9172999968286604,
EVT-4e39bfcc-08ca-5d71-af67-37c5a9483d53,ASSET-afcedc3f1245e9bcf1f894e0,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.6353574665635,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.6175000024959445,
EVT-90e55a80-280c-5e19-a5a2-5fb96e25ca8b,ASSET-a125d77360aad7fd5fc752f2,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,99.79599842540263,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.052700009196997,
EVT-6aa0f866-b8f3-52bf-81cd-8ea6f38ca6ab,ASSET-e559ee952b2b4104174f9400,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99920692313353,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.7483000196516514,
EVT-507a30c6-eb97-5da9-8b9d-4df75666d5eb,ASSET-376bbaa4272b40c849b8a568,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.99648139513528,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.6954999959561974,
EVT-d0e03710-6a72-578a-88c9-ac16d7639292,ASSET-938f32c219162e2b3a53a664,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.9968088702199,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.947999997762963,
EVT-a70a2a72-b5ca-5341-b512-896fdccfa64c,ASSET-f7fd1d1ddaded685e5ebc30a,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.96427780824159,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.557000007480383,
EVT-20a77810-dfde-5149-9191-1ea9aed787b1,ASSET-cada6a560cafbd13d117044f,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.99001512587994,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.337699985830113,
EVT-072a83bf-0a6e-5297-9d07-4154086b499e,ASSET-ef1a22523b1b150d6aa8cf6c,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.97836076901348,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.423900012625381,
EVT-1f97821c-851d-53d6-a18d-33fc52638e4e,ASSET-bd8abbae1f39f2698ac52ae4,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.9996241543486,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.930499999318272,
EVT-9eb12ab3-89b2-5a80-abec-465267a9bb58,ASSET-D2V2-d0a075bf0c2dbba6d4af09f7,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D2,False,99.99471707665322,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.0139000047929585,
EVT-aeafb9f1-f765-5eed-9dbb-af9019ca5339,ASSET-866ed19b9416f1d36825135d,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99985738561085,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.76340000750497,
EVT-fd61ce1a-319d-5e5d-96d7-463ec9b468a4,ASSET-31017ef2b21cc2447201de5d,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.97165615260886,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.8667999799363315,
EVT-c06134b4-914c-5489-8242-3c17bade8c61,ASSET-D2V2-acbb8dc34960c1b3183201ee,DATA_EXFILTRATION,DATA_EXFILTRATION,D2,False,99.99963362374339,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.483600001549348,
EVT-6dc2d30a-076a-58b5-a136-16d34aa057df,ASSET-7b820ab2cc794ea83cdb700b,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,99.91492685246757,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.886499984422699,
EVT-851def95-dfe4-5441-bcfb-941f7159b233,ASSET-f7769fafc6b40bf0772b24b6,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99988569080264,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.532900027697906,
EVT-54dadbc0-110b-53f3-9abb-a3b3007977e4,ASSET-f435c424ff1ad302a463261d,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99988338564322,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.298700009007007,
EVT-55963717-bef1-5904-a319-0f87739785c9,ASSET-bdd048d709186ee3312e6516,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99900335801115,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.121100006159395,
EVT-fcbc5af0-e7c1-574f-b9f4-c031b4a35737,ASSET-60edfee7ec0804cf8b1aa796,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99989454886133,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.073400021297857,
EVT-a9b32f07-0100-57ee-8d35-82b5e787328f,ASSET-00aa9107968e03362c1a9e8c,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.96691647262192,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.05219999467954,
EVT-9af5abb2-cf97-5499-97a6-f3e75a6b416d,ASSET-f717f5f1a684af975ca94e96,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.95706847964438,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.159899981459603,
EVT-5d045dfe-3507-5d4b-b771-8f7485fdd6c6,ASSET-D1V2-cfdff5a3df1d0535c05f88e4,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D1,False,0.0205771049574474,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,4.332800017436966,
EVT-cf472496-1704-58f8-8fb4-6189aac62d04,ASSET-b24b48f4b036765eb2a91418,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,0.9442282337822259,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,4.648900008760393,
EVT-5303a48b-450e-5b41-a550-ac694e9ac285,ASSET-66bae09b72a9c08bcb001b8a,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.96960216732768,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.994700022507459,
EVT-f71aa31c-5419-5fe0-bb9d-ae138bf1c01f,ASSET-fad82d840523188d73c970bf,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,99.96277806133853,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.137999989325181,
EVT-c9483192-5a9e-5265-a139-efb2ce321a3c,ASSET-6386186f4fc28ec0ba83ab9e,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99155830893496,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.197299993596971,
EVT-55b0645b-a72c-53e2-8fb4-4cfc9d6f9f9b,ASSET-0c10089b4c7afada950e8e95,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.93749865917096,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.804100026376545,
EVT-b858563d-bea9-5a06-b0ad-d92bbcf3f573,ASSET-36a1e2579302e1ba6cab42e1,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.99872016009058,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.059800005052239,
EVT-182d43e0-6dc7-53c8-88d5-45a4cbd19541,ASSET-6b4cfcb059974665b622eb41,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99989566516454,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.702199996449053,
EVT-68bf4a00-b5bc-5a87-8363-d3ac244322cf,ASSET-fb45bb0e56b781038c186c9a,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.98692933630306,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.248200002824888,
EVT-011667e7-3494-5623-b032-c8ea0b33dcba,ASSET-acc3e7b35b6a67d93f295bda,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.94971734324827,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.108099983772263,
EVT-9690c569-1539-5a5b-8818-54ad6e1938c0,ASSET-3b08ec3da6f3f9632495a2c2,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,10.976982934544909,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,4.0951000119093806,
EVT-ff5f319c-91f5-5d5f-9d3d-1e6b8351a2e4,ASSET-dbd096e5c7e48e11389d5704,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,99.82006322541005,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.552800004603341,
EVT-33393682-e618-545c-bbc5-d5ceba350606,ASSET-54dc2e10368aabf964f8fd6c,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,94.40902111946612,ACCOUNT_ABUSE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.9967999910004437,
EVT-1eb16b44-13e4-536e-b619-2b3c27f81e3b,ASSET-c3d5addcc9cee05eeb2fc054,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99993688734388,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.816100001335144,
EVT-44379d5c-df5c-5281-b339-a32ebc08de11,ASSET-420b3f9f5e6f9d5795deac10,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.99671026210335,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.154800000833347,
EVT-215b5714-2736-5151-818b-b060a355e9c9,ASSET-01db200c9818afc5d9f989ec,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99029387739512,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.888399998890236,
EVT-3eb40f04-c6dc-5fcb-b794-b93810acde14,ASSET-90554682f455cf9ab0be7535,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.9981057577746,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.975300001911819,
EVT-d147ccff-f9c2-5161-aae9-7311e2203e07,ASSET-73eba72bf72d9b2dbdac5ec4,EMR_LEAKAGE,EMR_LEAKAGE,D3,False,99.22152497143573,EMR_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.9161999884527177,
EVT-99148df5-10e8-54a0-800e-dc5d8bc0a6a7,ASSET-d23521a4771c1c1b0f138863,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99991323545119,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.707599990069866,
EVT-51d6bb45-f1c1-53bd-9463-ba9e8eb5d820,ASSET-2ec5cad996b3de2037bfadb7,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.99758225999658,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.683500010287389,
EVT-0fc10e46-31c1-5df4-a1f7-0243a9a09189,ASSET-40fa141cfa6620f4f1a7d986,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,99.81788991622324,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.45659999968484,
EVT-ba7286a0-73f3-5104-90e2-f71f0fc0398b,ASSET-37e75e35c99739611610e649,DATA_EXFILTRATION,DATA_EXFILTRATION,D3,False,98.31576100739201,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.465000005438924,
EVT-297dd3cd-01ce-59e7-a251-bc031d380c8a,ASSET-e69814a62218a3d97b8e434c,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.99768971905496,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,3.991600009612739,
EVT-42fb15d4-def0-5caa-a84f-00a7b01eaf0b,ASSET-c9efffc619615c6d058d1b00,IMAGE_LEAKAGE,IMAGE_LEAKAGE,D3,False,99.99993031891228,IMAGE_LEAKAGE,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,5.015100003220141,
EVT-44b58593-15e1-5c69-aa5f-1d89e2246f47,ASSET-83de240e7c7077080b1b4101,ACCOUNT_ABUSE,ACCOUNT_ABUSE,D3,False,6.588881598564382,NORMAL,P3,FAILED,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,3.992599988123402,
EVT-1c92e280-2215-5383-aaa5-c0f5c390cc92,ASSET-a379c374819881f5f31adc36,SLOW_DATA_EXFILTRATION,SLOW_DATA_EXFILTRATION,D3,False,99.99775694932991,DATA_EXFILTRATION,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.7079999931156635,
EVT-42ef8279-507e-53a9-ae90-77f0219f6d61,ASSET-49205e8e18cfa60c82ed940d,MULTI_SOURCE_ATTACK,MULTI_SOURCE_ATTACK,D3,False,99.99983670938018,MULTI_SOURCE_ATTACK,P3,CONTAINED,NORMAL,NOT_NEEDED,NONE,EFFECTIVE,True,APPEND,4.845200019190088,
